SCHOOLJAAR 2010-2011 IN HET VO (peildatum 1 oktober 2010);;;;;;;SCHOOLJAAR 2011-2012 IN HET HO (peildatum 1 oktober 2011);;;;;
BRIN NUMMER;VESTINGSNUMMER;GEMEENTENUMMER;GEMEENTENAAM;ONDERWIJSTYPE VO;DIPLOMA BEHAALD;PROFIEL;BRIN NUMMER;SOORT HO;CROHO ONDERDEEL;GEMEENTNUMMER DEELNEMER;GEMEENTENAAM DEELNEMER;AANTAL DOORSTROMERS
27MD;0;375;Beverwijk;havo;diploma;nat/tech & nat/gezond;27UM;hbo;techniek;396;Heemskerk;1
27MD;0;375;Beverwijk;havo;diploma;nat/tech & nat/gezond;28DN;hbo;techniek;375;Beverwijk;3
27MD;0;375;Beverwijk;havo;diploma;nat/tech & nat/gezond;28DN;hbo;techniek;396;Heemskerk;3
27MD;0;375;Beverwijk;havo;diploma;nat/tech & nat/gezond;28DN;hbo;gezondheidszorg;375;Beverwijk;1
27MD;0;375;Beverwijk;havo;diploma;nat/tech & nat/gezond;28DN;hbo;gezondheidszorg;396;Heemskerk;3
27MD;0;375;Beverwijk;havo;diploma;nat/tech & nat/gezond;28DN;hbo;economie;396;Heemskerk;1
27MD;0;375;Beverwijk;havo;diploma;nat/tech & nat/gezond;28DN;hbo;gedrag en maatschappij;396;Heemskerk;1
27MD;0;375;Beverwijk;havo;diploma;ec/maat & cul/maat;25DW;hbo;economie;396;Heemskerk;1
27MD;0;375;Beverwijk;havo;diploma;ec/maat & cul/maat;27PZ;hbo;onderwijs;450;Uitgeest;1
27MD;0;375;Beverwijk;havo;diploma;ec/maat & cul/maat;27PZ;hbo;economie;375;Beverwijk;1
27MD;0;375;Beverwijk;havo;diploma;ec/maat & cul/maat;28DN;hbo;techniek;375;Beverwijk;1
27MD;0;375;Beverwijk;havo;diploma;ec/maat & cul/maat;28DN;hbo;economie;375;Beverwijk;3
27MD;0;375;Beverwijk;havo;diploma;ec/maat & cul/maat;28DN;hbo;gedrag en maatschappij;375;Beverwijk;1
27MD;0;375;Beverwijk;havo;diploma;ec/maat & cul/maat;28DN;hbo;gedrag en maatschappij;396;Heemskerk;2
27MD;0;375;Beverwijk;vwo;diploma;nat/tech;21PF;wo;techniek;396;Heemskerk;1
27MD;0;375;Beverwijk;vwo;diploma;nat/tech;21PF;wo;techniek;503;Delft;1
27MD;0;375;Beverwijk;vwo;diploma;nat/tech;21PK;wo;natuur;375;Beverwijk;1
27MD;0;375;Beverwijk;vwo;diploma;nat/tech;21PK;wo;recht;396;Heemskerk;1
27MD;0;375;Beverwijk;vwo;diploma;nat/tech;21PL;wo;natuur;375;Beverwijk;1
27MD;0;375;Beverwijk;vwo;diploma;nat/tech;21PL;wo;natuur;396;Heemskerk;1
27MD;0;375;Beverwijk;vwo;diploma;nat/tech;28DN;hbo;techniek;396;Heemskerk;1
27MD;0;375;Beverwijk;vwo;diploma;nat/gezond;21PK;wo;gedrag en maatschappij;396;Heemskerk;1
27MD;0;375;Beverwijk;vwo;diploma;nat/gezond;21PL;wo;gedrag en maatschappij;396;Heemskerk;1
27MD;0;375;Beverwijk;vwo;diploma;nat/gezond;28DN;hbo;economie;375;Beverwijk;1
27MD;0;375;Beverwijk;vwo;diploma;ec/maat;21PB;wo;gedrag en maatschappij;375;Beverwijk;1
27MD;0;375;Beverwijk;vwo;diploma;ec/maat;21PE;wo;economie;396;Heemskerk;1
27MD;0;375;Beverwijk;vwo;diploma;ec/maat;21PK;wo;economie;375;Beverwijk;1
27MD;0;375;Beverwijk;vwo;diploma;ec/maat;21PK;wo;economie;396;Heemskerk;1
27MD;0;375;Beverwijk;vwo;diploma;ec/maat;21PK;wo;gedrag en maatschappij;396;Heemskerk;1
27MD;0;375;Beverwijk;vwo;diploma;ec/maat;21PL;wo;economie;375;Beverwijk;1
27MD;0;375;Beverwijk;vwo;diploma;ec/maat;28DN;hbo;economie;396;Heemskerk;1
27MD;0;375;Beverwijk;vwo;diploma;cul/maat;21PB;wo;taal en cultuur;396;Heemskerk;2
27MD;0;375;Beverwijk;vwo;diploma;cul/maat;21PK;wo;gedrag en maatschappij;375;Beverwijk;1
27MD;0;375;Beverwijk;vwo;diploma;cul/maat;21PK;wo;taal en cultuur;396;Heemskerk;2
27MD;0;375;Beverwijk;vwo;diploma;cul/maat;21PL;wo;gedrag en maatschappij;396;Heemskerk;1
27MD;0;375;Beverwijk;vwo;diploma;nat/tech & nat/gezond;21PB;wo;natuur;375;Beverwijk;1
27MD;0;375;Beverwijk;vwo;diploma;nat/tech & nat/gezond;21PB;wo;natuur;396;Heemskerk;1
27MD;0;375;Beverwijk;vwo;diploma;nat/tech & nat/gezond;21PB;wo;gedrag en maatschappij;375;Beverwijk;1
27MD;0;375;Beverwijk;vwo;diploma;nat/tech & nat/gezond;21PB;wo;gedrag en maatschappij;396;Heemskerk;1
27MD;0;375;Beverwijk;vwo;diploma;nat/tech & nat/gezond;21PD;wo;natuur;375;Beverwijk;1
27MD;0;375;Beverwijk;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;375;Beverwijk;1
27MD;0;375;Beverwijk;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;396;Heemskerk;1
27MD;0;375;Beverwijk;vwo;diploma;nat/tech & nat/gezond;21PH;wo;techniek;164;Hengelo;1
27MD;0;375;Beverwijk;vwo;diploma;nat/tech & nat/gezond;21PK;wo;natuur;375;Beverwijk;1
27MD;0;375;Beverwijk;vwo;diploma;nat/tech & nat/gezond;21PK;wo;gezondheidszorg;375;Beverwijk;2
27MD;0;375;Beverwijk;vwo;diploma;nat/tech & nat/gezond;21PK;wo;economie;375;Beverwijk;1
27MD;0;375;Beverwijk;vwo;diploma;nat/tech & nat/gezond;21PL;wo;natuur;375;Beverwijk;1
27MD;0;375;Beverwijk;vwo;diploma;nat/tech & nat/gezond;21PL;wo;natuur;396;Heemskerk;1
27MD;0;375;Beverwijk;vwo;diploma;nat/tech & nat/gezond;21PL;wo;gezondheidszorg;375;Beverwijk;1
27MD;0;375;Beverwijk;vwo;diploma;nat/tech & nat/gezond;21PL;wo;gezondheidszorg;396;Heemskerk;2
27MD;0;375;Beverwijk;vwo;diploma;nat/tech & nat/gezond;21PL;wo;economie;375;Beverwijk;1
27MD;0;375;Beverwijk;vwo;diploma;nat/tech & nat/gezond;21PL;wo;economie;450;Uitgeest;1
27MD;0;375;Beverwijk;vwo;diploma;nat/tech & nat/gezond;28DN;hbo;economie;375;Beverwijk;1
27MD;0;375;Beverwijk;vwo;diploma;ec/maat & cul/maat;21PB;wo;recht;375;Beverwijk;1
27MD;0;375;Beverwijk;vwo;diploma;ec/maat & cul/maat;21PB;wo;recht;396;Heemskerk;1
27MD;0;375;Beverwijk;vwo;diploma;ec/maat & cul/maat;21PB;wo;taal en cultuur;375;Beverwijk;1
27MD;0;375;Beverwijk;vwo;diploma;ec/maat & cul/maat;21PD;wo;sectoroverstijgend;687;Middelburg;1
27MD;0;375;Beverwijk;vwo;diploma;ec/maat & cul/maat;21PE;wo;economie;599;Rotterdam;1
27MD;0;375;Beverwijk;vwo;diploma;ec/maat & cul/maat;21PK;wo;economie;375;Beverwijk;1
27MD;0;375;Beverwijk;vwo;diploma;ec/maat & cul/maat;21PK;wo;economie;396;Heemskerk;1
27MD;0;375;Beverwijk;vwo;diploma;ec/maat & cul/maat;21PK;wo;recht;396;Heemskerk;2
27MD;0;375;Beverwijk;vwo;diploma;ec/maat & cul/maat;21PK;wo;gedrag en maatschappij;396;Heemskerk;4
27MD;0;375;Beverwijk;vwo;diploma;ec/maat & cul/maat;21PL;wo;economie;375;Beverwijk;1
27MD;0;375;Beverwijk;vwo;diploma;ec/maat & cul/maat;27PZ;hbo;economie;375;Beverwijk;1
27MD;0;375;Beverwijk;vwo;diploma;ec/maat & cul/maat;27UM;hbo;economie;396;Heemskerk;1
27MD;0;375;Beverwijk;vwo;diploma;ec/maat & cul/maat;27UM;hbo;economie;453;Velsen;1
27MD;0;375;Beverwijk;vwo;diploma;ec/maat & cul/maat;28DN;hbo;economie;396;Heemskerk;1
27MD;0;375;Beverwijk;vwo;diploma;ec/maat & cul/maat;28DN;hbo;gedrag en maatschappij;396;Heemskerk;1
27RW;0;599;Rotterdam;havo;diploma;nat/gezond;22OJ;hbo;gezondheidszorg;622;Vlaardingen;1
27RW;0;599;Rotterdam;havo;diploma;nat/gezond;22OJ;hbo;economie;599;Rotterdam;1
27RW;0;599;Rotterdam;havo;diploma;nat/gezond;25BA;hbo;gedrag en maatschappij;228;Ede;1
27RW;0;599;Rotterdam;havo;diploma;nat/gezond;27PZ;hbo;economie;1926;Pijnacker-Nootdorp;1
27RW;0;599;Rotterdam;havo;diploma;nat/gezond;28DN;hbo;gezondheidszorg;599;Rotterdam;1
27RW;0;599;Rotterdam;havo;diploma;nat/gezond;30HD;hbo;landbouw en natuurlijke omgeving;80;Leeuwarden;1
27RW;0;599;Rotterdam;havo;diploma;ec/maat;22OJ;hbo;onderwijs;571;Nieuw-Lekkerland;1
27RW;0;599;Rotterdam;havo;diploma;ec/maat;22OJ;hbo;techniek;489;Barendrecht;1
27RW;0;599;Rotterdam;havo;diploma;ec/maat;22OJ;hbo;economie;482;Alblasserdam;1
27RW;0;599;Rotterdam;havo;diploma;ec/maat;22OJ;hbo;economie;571;Nieuw-Lekkerland;1
27RW;0;599;Rotterdam;havo;diploma;ec/maat;22OJ;hbo;economie;643;Nederlek;1
27RW;0;599;Rotterdam;havo;diploma;ec/maat;22OJ;hbo;economie;1783;Westland;1
27RW;0;599;Rotterdam;havo;diploma;ec/maat;22OJ;hbo;gedrag en maatschappij;502;Capelle aan den IJssel;1
27RW;0;599;Rotterdam;havo;diploma;ec/maat;27PZ;hbo;gedrag en maatschappij;599;Rotterdam;1
27RW;0;599;Rotterdam;havo;diploma;ec/maat;28DN;hbo;economie;642;Zwijndrecht;1
27RW;0;599;Rotterdam;havo;diploma;ec/maat;28DN;hbo;gedrag en maatschappij;394;Haarlemmermeer;1
27RW;0;599;Rotterdam;havo;diploma;cul/maat;22OJ;hbo;techniek;599;Rotterdam;1
27RW;0;599;Rotterdam;havo;diploma;cul/maat;22OJ;hbo;economie;606;Schiedam;1
27RW;0;599;Rotterdam;havo;diploma;cul/maat;22OJ;hbo;gedrag en maatschappij;642;Zwijndrecht;1
27RW;0;599;Rotterdam;havo;diploma;cul/maat;25BA;hbo;gedrag en maatschappij;228;Ede;1
27RW;0;599;Rotterdam;havo;diploma;cul/maat;25DW;hbo;economie;597;Ridderkerk;1
27RW;0;599;Rotterdam;havo;diploma;cul/maat;25JX;hbo;economie;599;Rotterdam;1
27RW;0;599;Rotterdam;havo;diploma;cul/maat;30GB;hbo;economie;505;Dordrecht;1
27RW;0;599;Rotterdam;havo;diploma;cul/maat;30GB;hbo;gedrag en maatschappij;489;Barendrecht;1
27RW;0;599;Rotterdam;vwo;diploma;nat/tech;14NI;hbo;onderwijs;600;Rozenburg;1
27RW;0;599;Rotterdam;vwo;diploma;nat/tech;21PB;wo;gedrag en maatschappij;505;Dordrecht;1
27RW;0;599;Rotterdam;vwo;diploma;nat/tech;21PE;wo;gezondheidszorg;597;Ridderkerk;1
27RW;0;599;Rotterdam;vwo;diploma;nat/tech;21PE;wo;gezondheidszorg;642;Zwijndrecht;1
27RW;0;599;Rotterdam;vwo;diploma;nat/tech;21PF;wo;techniek;568;Bernisse;1
27RW;0;599;Rotterdam;vwo;diploma;nat/tech;21PF;wo;techniek;599;Rotterdam;1
27RW;0;599;Rotterdam;vwo;diploma;nat/tech;21PI;wo;landbouw en natuurlijke omgeving;228;Ede;1
27RW;0;599;Rotterdam;vwo;diploma;nat/gezond;21PB;wo;onderwijs;489;Barendrecht;1
27RW;0;599;Rotterdam;vwo;diploma;nat/gezond;21PB;wo;gezondheidszorg;642;Zwijndrecht;1
27RW;0;599;Rotterdam;vwo;diploma;nat/gezond;21PB;wo;gedrag en maatschappij;505;Dordrecht;1
27RW;0;599;Rotterdam;vwo;diploma;nat/gezond;21PB;wo;gedrag en maatschappij;642;Zwijndrecht;1
27RW;0;599;Rotterdam;vwo;diploma;nat/gezond;21PK;wo;gezondheidszorg;599;Rotterdam;1
27RW;0;599;Rotterdam;vwo;diploma;nat/gezond;21PL;wo;gezondheidszorg;622;Vlaardingen;1
27RW;0;599;Rotterdam;vwo;diploma;ec/maat;14NI;hbo;onderwijs;502;Capelle aan den IJssel;1
27RW;0;599;Rotterdam;vwo;diploma;ec/maat;21PD;wo;gedrag en maatschappij;505;Dordrecht;1
27RW;0;599;Rotterdam;vwo;diploma;ec/maat;21PE;wo;economie;599;Rotterdam;1
27RW;0;599;Rotterdam;vwo;diploma;cul/maat;21PB;wo;gedrag en maatschappij;606;Schiedam;1
27RW;0;599;Rotterdam;vwo;diploma;cul/maat;21PB;wo;taal en cultuur;546;Leiden;1
27RW;0;599;Rotterdam;vwo;diploma;cul/maat;21PD;wo;taal en cultuur;599;Rotterdam;1
27RW;0;599;Rotterdam;vwo;diploma;cul/maat;25BA;hbo;economie;228;Ede;1
27RW;0;599;Rotterdam;vwo;diploma;cul/maat;25BA;hbo;economie;1842;Midden-Delfland;1
27VG;0;935;Maastricht;havo;geen diploma;nat/tech;25JX;hbo;techniek;905;Eijsden;1
27VG;0;935;Maastricht;havo;diploma;nat/tech;25JX;hbo;techniek;935;Maastricht;2
27VG;0;935;Maastricht;havo;diploma;nat/tech;30GB;hbo;techniek;935;Maastricht;1
27VG;0;935;Maastricht;havo;diploma;nat/tech;30GB;hbo;techniek;2010;Belgie;1
27VG;0;935;Maastricht;havo;diploma;nat/gezond;25DW;hbo;techniek;344;Utrecht;1
27VG;0;935;Maastricht;havo;diploma;nat/gezond;25JX;hbo;techniek;905;Eijsden;3
27VG;0;935;Maastricht;havo;diploma;nat/gezond;25JX;hbo;techniek;935;Maastricht;1
27VG;0;935;Maastricht;havo;diploma;nat/gezond;25JX;hbo;techniek;936;Margraten;1
27VG;0;935;Maastricht;havo;diploma;nat/gezond;25JX;hbo;gezondheidszorg;935;Maastricht;3
27VG;0;935;Maastricht;havo;diploma;nat/gezond;25JX;hbo;gezondheidszorg;936;Margraten;2
27VG;0;935;Maastricht;havo;diploma;nat/gezond;25JX;hbo;gezondheidszorg;994;Valkenburg aan de Geul;1
27VG;0;935;Maastricht;havo;diploma;nat/gezond;25JX;hbo;economie;994;Valkenburg aan de Geul;1
27VG;0;935;Maastricht;havo;diploma;nat/gezond;30GB;hbo;techniek;905;Eijsden;1
27VG;0;935;Maastricht;havo;diploma;nat/gezond;30GB;hbo;techniek;936;Margraten;2
27VG;0;935;Maastricht;havo;diploma;ec/maat;07GR;hbo;economie;796;s-Hertogenbosch;1
27VG;0;935;Maastricht;havo;diploma;ec/maat;21UI;hbo;economie;758;Breda;3
27VG;0;935;Maastricht;havo;diploma;ec/maat;25JX;hbo;onderwijs;905;Eijsden;1
27VG;0;935;Maastricht;havo;diploma;ec/maat;25JX;hbo;economie;905;Eijsden;3
27VG;0;935;Maastricht;havo;diploma;ec/maat;25JX;hbo;economie;935;Maastricht;7
27VG;0;935;Maastricht;havo;diploma;ec/maat;25JX;hbo;economie;936;Margraten;1
27VG;0;935;Maastricht;havo;diploma;ec/maat;25JX;hbo;economie;2010;Belgie;1
27VG;0;935;Maastricht;havo;diploma;ec/maat;25JX;hbo;gedrag en maatschappij;935;Maastricht;1
27VG;0;935;Maastricht;havo;diploma;ec/maat;25JX;hbo;gedrag en maatschappij;936;Margraten;1
27VG;0;935;Maastricht;havo;diploma;ec/maat;28DN;hbo;economie;363;Amsterdam;1
27VG;0;935;Maastricht;havo;diploma;ec/maat;30GB;hbo;onderwijs;905;Eijsden;1
27VG;0;935;Maastricht;havo;diploma;ec/maat;30GB;hbo;economie;772;Eindhoven;1
27VG;0;935;Maastricht;havo;diploma;ec/maat;30GB;hbo;economie;905;Eijsden;2
27VG;0;935;Maastricht;havo;diploma;ec/maat;30GB;hbo;gedrag en maatschappij;905;Eijsden;1
27VG;0;935;Maastricht;havo;diploma;ec/maat;30GB;hbo;gedrag en maatschappij;935;Maastricht;2
27VG;0;935;Maastricht;havo;diploma;cul/maat;25JX;hbo;onderwijs;935;Maastricht;2
27VG;0;935;Maastricht;havo;diploma;cul/maat;25JX;hbo;economie;935;Maastricht;2
27VG;0;935;Maastricht;havo;diploma;cul/maat;25JX;hbo;gedrag en maatschappij;905;Eijsden;1
27VG;0;935;Maastricht;havo;diploma;cul/maat;25JX;hbo;gedrag en maatschappij;935;Maastricht;1
27VG;0;935;Maastricht;havo;diploma;cul/maat;25JX;hbo;gedrag en maatschappij;936;Margraten;3
27VG;0;935;Maastricht;havo;diploma;cul/maat;30GB;hbo;onderwijs;855;Tilburg;1
27VG;0;935;Maastricht;havo;diploma;cul/maat;30GB;hbo;onderwijs;994;Valkenburg aan de Geul;1
27VG;0;935;Maastricht;havo;diploma;cul/maat;30GB;hbo;economie;855;Tilburg;2
27VG;0;935;Maastricht;havo;diploma;cul/maat;30GB;hbo;gedrag en maatschappij;772;Eindhoven;1
27VG;0;935;Maastricht;havo;diploma;cul/maat;30GB;hbo;gedrag en maatschappij;935;Maastricht;1
27VG;0;935;Maastricht;havo;diploma;cul/maat;30GB;hbo;gedrag en maatschappij;971;Stein;1
27VG;0;935;Maastricht;havo;diploma;nat/tech & nat/gezond;25JX;hbo;techniek;905;Eijsden;2
27VG;0;935;Maastricht;havo;diploma;nat/tech & nat/gezond;25JX;hbo;techniek;2010;Belgie;1
27VG;0;935;Maastricht;vwo;geen diploma;ec/maat;25JX;hbo;taal en cultuur;935;Maastricht;1
27VG;0;935;Maastricht;vwo;diploma;nat/tech;21PF;wo;techniek;2010;Belgie;1
27VG;0;935;Maastricht;vwo;diploma;nat/tech;21PG;wo;techniek;772;Eindhoven;2
27VG;0;935;Maastricht;vwo;diploma;nat/tech;21PG;wo;techniek;935;Maastricht;1
27VG;0;935;Maastricht;vwo;diploma;nat/tech;21PG;wo;techniek;936;Margraten;3
27VG;0;935;Maastricht;vwo;diploma;nat/tech;21PJ;wo;natuur;935;Maastricht;2
27VG;0;935;Maastricht;vwo;diploma;nat/gezond;21PB;wo;gezondheidszorg;546;Leiden;1
27VG;0;935;Maastricht;vwo;diploma;nat/gezond;21PD;wo;natuur;344;Utrecht;1
27VG;0;935;Maastricht;vwo;diploma;nat/gezond;21PD;wo;gezondheidszorg;344;Utrecht;3
27VG;0;935;Maastricht;vwo;diploma;nat/gezond;21PD;wo;gezondheidszorg;935;Maastricht;1
27VG;0;935;Maastricht;vwo;diploma;nat/gezond;21PG;wo;techniek;772;Eindhoven;1
27VG;0;935;Maastricht;vwo;diploma;nat/gezond;21PG;wo;techniek;905;Eijsden;1
27VG;0;935;Maastricht;vwo;diploma;nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;1
27VG;0;935;Maastricht;vwo;diploma;nat/gezond;21PJ;wo;sectoroverstijgend;935;Maastricht;1
27VG;0;935;Maastricht;vwo;diploma;nat/gezond;21PJ;wo;natuur;935;Maastricht;1
27VG;0;935;Maastricht;vwo;diploma;nat/gezond;21PJ;wo;gezondheidszorg;905;Eijsden;3
27VG;0;935;Maastricht;vwo;diploma;nat/gezond;21PJ;wo;gezondheidszorg;935;Maastricht;2
27VG;0;935;Maastricht;vwo;diploma;nat/gezond;21PJ;wo;gezondheidszorg;936;Margraten;1
27VG;0;935;Maastricht;vwo;diploma;nat/gezond;21PJ;wo;gezondheidszorg;994;Valkenburg aan de Geul;1
27VG;0;935;Maastricht;vwo;diploma;nat/gezond;21PJ;wo;economie;935;Maastricht;3
27VG;0;935;Maastricht;vwo;diploma;nat/gezond;21PJ;wo;gedrag en maatschappij;935;Maastricht;2
27VG;0;935;Maastricht;vwo;diploma;nat/gezond;21PK;wo;gezondheidszorg;344;Utrecht;1
27VG;0;935;Maastricht;vwo;diploma;nat/gezond;21PM;wo;gedrag en maatschappij;268;Nijmegen;1
27VG;0;935;Maastricht;vwo;diploma;nat/gezond;21PM;wo;taal en cultuur;241;Groesbeek;1
27VG;0;935;Maastricht;vwo;diploma;nat/gezond;21UI;hbo;economie;758;Breda;1
27VG;0;935;Maastricht;vwo;diploma;nat/gezond;25JX;hbo;techniek;936;Margraten;1
27VG;0;935;Maastricht;vwo;diploma;nat/gezond;25JX;hbo;gezondheidszorg;905;Eijsden;1
27VG;0;935;Maastricht;vwo;diploma;nat/gezond;25KB;hbo;gezondheidszorg;268;Nijmegen;1
27VG;0;935;Maastricht;vwo;diploma;nat/gezond;30GB;hbo;gezondheidszorg;935;Maastricht;1
27VG;0;935;Maastricht;vwo;diploma;ec/maat;21PE;wo;economie;599;Rotterdam;1
27VG;0;935;Maastricht;vwo;diploma;ec/maat;21PJ;wo;economie;905;Eijsden;1
27VG;0;935;Maastricht;vwo;diploma;ec/maat;21PJ;wo;economie;935;Maastricht;1
27VG;0;935;Maastricht;vwo;diploma;ec/maat;21PJ;wo;economie;936;Margraten;1
27VG;0;935;Maastricht;vwo;diploma;ec/maat;21PJ;wo;recht;905;Eijsden;2
27VG;0;935;Maastricht;vwo;diploma;ec/maat;21PJ;wo;recht;935;Maastricht;1
27VG;0;935;Maastricht;vwo;diploma;ec/maat;21PJ;wo;recht;936;Margraten;1
27VG;0;935;Maastricht;vwo;diploma;ec/maat;21PJ;wo;recht;2010;Belgie;1
27VG;0;935;Maastricht;vwo;diploma;ec/maat;21PJ;wo;gedrag en maatschappij;905;Eijsden;2
27VG;0;935;Maastricht;vwo;diploma;ec/maat;21PJ;wo;gedrag en maatschappij;935;Maastricht;1
27VG;0;935;Maastricht;vwo;diploma;ec/maat;21PK;wo;gedrag en maatschappij;362;Amstelveen;1
27VG;0;935;Maastricht;vwo;diploma;ec/maat;21PM;wo;economie;268;Nijmegen;1
27VG;0;935;Maastricht;vwo;diploma;ec/maat;21PM;wo;gedrag en maatschappij;268;Nijmegen;2
27VG;0;935;Maastricht;vwo;diploma;ec/maat;21PM;wo;taal en cultuur;268;Nijmegen;1
27VG;0;935;Maastricht;vwo;diploma;ec/maat;21PN;wo;economie;855;Tilburg;3
27VG;0;935;Maastricht;vwo;diploma;ec/maat;21PN;wo;taal en cultuur;855;Tilburg;1
27VG;0;935;Maastricht;vwo;diploma;ec/maat;21UI;hbo;economie;758;Breda;1
27VG;0;935;Maastricht;vwo;diploma;ec/maat;25JX;hbo;economie;935;Maastricht;1
27VG;0;935;Maastricht;vwo;diploma;ec/maat;25JX;hbo;economie;936;Margraten;1
27VG;0;935;Maastricht;vwo;diploma;cul/maat;21PD;wo;gedrag en maatschappij;344;Utrecht;2
27VG;0;935;Maastricht;vwo;diploma;cul/maat;21PD;wo;taal en cultuur;344;Utrecht;3
27VG;0;935;Maastricht;vwo;diploma;cul/maat;21PJ;wo;gezondheidszorg;935;Maastricht;3
27VG;0;935;Maastricht;vwo;diploma;cul/maat;21PJ;wo;gedrag en maatschappij;905;Eijsden;1
27VG;0;935;Maastricht;vwo;diploma;cul/maat;21PJ;wo;gedrag en maatschappij;935;Maastricht;1
27VG;0;935;Maastricht;vwo;diploma;cul/maat;21PJ;wo;taal en cultuur;936;Margraten;1
27VG;0;935;Maastricht;vwo;diploma;cul/maat;21PM;wo;taal en cultuur;268;Nijmegen;1
27VG;0;935;Maastricht;vwo;diploma;cul/maat;25JX;hbo;economie;935;Maastricht;2
27VG;0;935;Maastricht;vwo;diploma;nat/tech & nat/gezond;21PJ;wo;gezondheidszorg;2010;Belgie;1
27VG;4;935;Maastricht;vwo;geen diploma;nvt/geen profiel;21PE;wo;economie;599;Rotterdam;1
27VG;4;935;Maastricht;vwo;geen diploma;nvt/geen profiel;21PF;wo;techniek;2010;Belgie;1
27VG;4;935;Maastricht;vwo;geen diploma;nvt/geen profiel;21PG;wo;techniek;935;Maastricht;1
27VG;4;935;Maastricht;vwo;geen diploma;nvt/geen profiel;21PJ;wo;sectoroverstijgend;2020;Duitsland;1
27VG;4;935;Maastricht;vwo;geen diploma;nvt/geen profiel;21PJ;wo;natuur;2010;Belgie;1
27VG;4;935;Maastricht;vwo;geen diploma;nvt/geen profiel;21PJ;wo;economie;935;Maastricht;1
27VG;4;935;Maastricht;vwo;geen diploma;nvt/geen profiel;21PJ;wo;recht;994;Valkenburg aan de Geul;1
27VG;4;935;Maastricht;vwo;geen diploma;nvt/geen profiel;21PJ;wo;gedrag en maatschappij;2010;Belgie;1
27VG;4;935;Maastricht;vwo;geen diploma;nvt/geen profiel;21PJ;wo;taal en cultuur;935;Maastricht;1
27VG;4;935;Maastricht;vwo;geen diploma;nvt/geen profiel;21PJ;wo;taal en cultuur;1729;Gulpen-Wittem;1
27VG;4;935;Maastricht;vwo;geen diploma;nvt/geen profiel;21PK;wo;sectoroverstijgend;363;Amsterdam;1
27VG;4;935;Maastricht;vwo;geen diploma;nvt/geen profiel;25JX;hbo;economie;935;Maastricht;1
27VG;4;935;Maastricht;vwo;geen diploma;nvt/geen profiel;28DN;hbo;techniek;2030;elders buiten NED;1
27ZF;0;772;Eindhoven;havo;geen diploma;cul/maat;21QA;hbo;taal en cultuur;363;Amsterdam;1
27ZF;0;772;Eindhoven;havo;diploma;nat/tech;07GR;hbo;techniek;848;Son en Breugel;1
27ZF;0;772;Eindhoven;havo;diploma;nat/tech;07GR;hbo;economie;753;Best;1
27ZF;0;772;Eindhoven;havo;diploma;nat/tech;25JX;hbo;techniek;772;Eindhoven;1
27ZF;0;772;Eindhoven;havo;diploma;nat/tech;28DN;hbo;techniek;772;Eindhoven;1
27ZF;0;772;Eindhoven;havo;diploma;nat/tech;30GB;hbo;techniek;753;Best;2
27ZF;0;772;Eindhoven;havo;diploma;nat/tech;30GB;hbo;techniek;772;Eindhoven;3
27ZF;0;772;Eindhoven;havo;diploma;nat/tech;30GB;hbo;techniek;848;Son en Breugel;1
27ZF;0;772;Eindhoven;havo;diploma;nat/tech;30GB;hbo;economie;772;Eindhoven;1
27ZF;0;772;Eindhoven;havo;diploma;nat/gezond;25JX;hbo;economie;772;Eindhoven;2
27ZF;0;772;Eindhoven;havo;diploma;nat/gezond;25KB;hbo;gezondheidszorg;772;Eindhoven;1
27ZF;0;772;Eindhoven;havo;diploma;nat/gezond;30GB;hbo;gezondheidszorg;772;Eindhoven;1
27ZF;0;772;Eindhoven;havo;diploma;nat/gezond;30GB;hbo;economie;772;Eindhoven;1
27ZF;0;772;Eindhoven;havo;diploma;nat/gezond;30GB;hbo;gedrag en maatschappij;772;Eindhoven;1
27ZF;0;772;Eindhoven;havo;diploma;nat/gezond;30HD;hbo;landbouw en natuurlijke omgeving;80;Leeuwarden;1
27ZF;0;772;Eindhoven;havo;diploma;ec/maat;07GR;hbo;economie;772;Eindhoven;4
27ZF;0;772;Eindhoven;havo;diploma;ec/maat;07GR;hbo;economie;848;Son en Breugel;1
27ZF;0;772;Eindhoven;havo;diploma;ec/maat;08OK;hbo;onderwijs;772;Eindhoven;1
27ZF;0;772;Eindhoven;havo;diploma;ec/maat;21UI;hbo;economie;772;Eindhoven;1
27ZF;0;772;Eindhoven;havo;diploma;ec/maat;30GB;hbo;onderwijs;772;Eindhoven;2
27ZF;0;772;Eindhoven;havo;diploma;ec/maat;30GB;hbo;techniek;772;Eindhoven;2
27ZF;0;772;Eindhoven;havo;diploma;ec/maat;30GB;hbo;gezondheidszorg;772;Eindhoven;1
27ZF;0;772;Eindhoven;havo;diploma;ec/maat;30GB;hbo;economie;772;Eindhoven;8
27ZF;0;772;Eindhoven;havo;diploma;ec/maat;30GB;hbo;economie;848;Son en Breugel;1
27ZF;0;772;Eindhoven;havo;diploma;cul/maat;07GR;hbo;gedrag en maatschappij;772;Eindhoven;2
