SCHOOLJAAR 2012-2013 IN HET VO (peildatum 1 oktober 2012);;;;;;;SCHOOLJAAR 2013-2014 IN HET HO (peildatum 1 oktober 2013);;;;;
BRIN NUMMER;VESTINGSNUMMER;GEMEENTENUMMER;GEMEENTENAAM;ONDERWIJSTYPE VO;DIPLOMA BEHAALD;PROFIEL;BRIN NUMMER;SOORT HO;CROHO ONDERDEEL;GEMEENTNUMMER DEELNEMER;GEMEENTENAAM DEELNEMER;AANTAL DOORSTROMERS
25GC;2;758;BREDA;havo;diploma;ec/maat;30GB;HBO;gezondheidszorg;1723;Alphen-Chaam;1
25GC;2;758;BREDA;havo;diploma;ec/maat;30GB;HBO;onderwijs;758;Breda;1
25GC;2;758;BREDA;havo;diploma;ec/maat;30GB;HBO;techniek;758;Breda;1
25GC;2;758;BREDA;havo;diploma;cul/maat;07GR;HBO;economie;758;Breda;1
25GC;2;758;BREDA;havo;diploma;cul/maat;07GR;HBO;economie;879;Zundert;1
25GC;2;758;BREDA;havo;diploma;cul/maat;07GR;HBO;gedrag en maatschappij;758;Breda;1
25GC;2;758;BREDA;havo;diploma;cul/maat;07GR;HBO;gedrag en maatschappij;879;Zundert;1
25GC;2;758;BREDA;havo;diploma;cul/maat;07GR;HBO;gezondheidszorg;758;Breda;1
25GC;2;758;BREDA;havo;diploma;cul/maat;07GR;HBO;onderwijs;879;Zundert;1
25GC;2;758;BREDA;havo;diploma;cul/maat;07GR;HBO;taal en cultuur;879;Zundert;1
25GC;2;758;BREDA;havo;diploma;cul/maat;21UI;HBO;techniek;758;Breda;1
25GC;2;758;BREDA;havo;diploma;cul/maat;27UM;HBO;economie;758;Breda;1
25GC;2;758;BREDA;havo;diploma;cul/maat;30GB;HBO;economie;758;Breda;1
25GC;2;758;BREDA;havo;diploma;cul/maat;30GB;HBO;economie;879;Zundert;2
25GC;2;758;BREDA;havo;diploma;cul/maat;30GB;HBO;gezondheidszorg;1723;Alphen-Chaam;1
25GC;2;758;BREDA;havo;diploma;cul/maat;30GB;HBO;onderwijs;879;Zundert;1
25GC;2;758;BREDA;havo;diploma;nat/tech & nat/gezond;07GR;HBO;gezondheidszorg;758;Breda;1
25GC;2;758;BREDA;havo;diploma;nat/tech & nat/gezond;07GR;HBO;techniek;758;Breda;2
25GC;2;758;BREDA;havo;diploma;nat/tech & nat/gezond;07GR;HBO;techniek;879;Zundert;1
25GC;2;758;BREDA;havo;diploma;nat/tech & nat/gezond;25DW;HBO;economie;344;Utrecht;1
25GC;2;758;BREDA;havo;diploma;ec/maat & cul/maat;07GR;HBO;economie;758;Breda;2
25GC;2;758;BREDA;havo;diploma;ec/maat & cul/maat;07GR;HBO;gedrag en maatschappij;879;Zundert;1
25GC;2;758;BREDA;havo;diploma;ec/maat & cul/maat;07GR;HBO;techniek;1723;Alphen-Chaam;1
25GC;2;758;BREDA;vwo;geen diploma;nat/tech;07GR;HBO;techniek;758;Breda;1
25GC;2;758;BREDA;vwo;geen diploma;nat/tech;27UM;HBO;techniek;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;nat/tech;21PE;WO;economie;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;nat/tech;21PF;WO;techniek;503;Delft;3
25GC;2;758;BREDA;vwo;diploma;nat/tech;21PG;WO;techniek;758;Breda;4
25GC;2;758;BREDA;vwo;diploma;nat/tech;21PG;WO;techniek;772;Eindhoven;1
25GC;2;758;BREDA;vwo;diploma;nat/tech;21PG;WO;techniek;879;Zundert;1
25GC;2;758;BREDA;vwo;diploma;nat/tech;21PN;WO;economie;758;Breda;2
25GC;2;758;BREDA;vwo;diploma;nat/tech;28DN;HBO;techniek;363;Amsterdam;1
25GC;2;758;BREDA;vwo;diploma;nat/gezond;21PB;WO;gedrag en maatschappij;546;Leiden;1
25GC;2;758;BREDA;vwo;diploma;nat/gezond;21PC;WO;gezondheidszorg;14;Groningen;1
25GC;2;758;BREDA;vwo;diploma;nat/gezond;21PD;WO;taal en cultuur;356;Nieuwegein;1
25GC;2;758;BREDA;vwo;diploma;nat/gezond;21PM;WO;natuur;268;Nijmegen;1
25GC;2;758;BREDA;vwo;diploma;nat/gezond;21PN;WO;gedrag en maatschappij;1709;Moerdijk;1
25GC;2;758;BREDA;vwo;diploma;ec/maat;21PB;WO;gedrag en maatschappij;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;ec/maat;21PB;WO;recht;546;Leiden;1
25GC;2;758;BREDA;vwo;diploma;ec/maat;21PB;WO;recht;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;ec/maat;21PD;WO;economie;344;Utrecht;1
25GC;2;758;BREDA;vwo;diploma;ec/maat;21PD;WO;recht;344;Utrecht;1
25GC;2;758;BREDA;vwo;diploma;ec/maat;21PD;WO;recht;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;ec/maat;21PE;WO;economie;599;Rotterdam;2
25GC;2;758;BREDA;vwo;diploma;ec/maat;21PE;WO;recht;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;ec/maat;21PF;WO;techniek;503;Delft;1
25GC;2;758;BREDA;vwo;diploma;ec/maat;21PJ;WO;economie;935;Maastricht;1
25GC;2;758;BREDA;vwo;diploma;ec/maat;21PK;WO;economie;363;Amsterdam;1
25GC;2;758;BREDA;vwo;diploma;ec/maat;21PK;WO;recht;363;Amsterdam;1
25GC;2;758;BREDA;vwo;diploma;ec/maat;21PM;WO;economie;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;ec/maat;21PM;WO;gedrag en maatschappij;268;Nijmegen;1
25GC;2;758;BREDA;vwo;diploma;ec/maat;21PM;WO;gedrag en maatschappij;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;ec/maat;21PN;WO;economie;758;Breda;4
25GC;2;758;BREDA;vwo;diploma;ec/maat;21PN;WO;economie;879;Zundert;1
25GC;2;758;BREDA;vwo;diploma;ec/maat;21PN;WO;recht;758;Breda;2
25GC;2;758;BREDA;vwo;diploma;ec/maat;21UI;HBO;techniek;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;ec/maat;30GB;HBO;economie;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;ec/maat;30GB;HBO;gezondheidszorg;879;Zundert;1
25GC;2;758;BREDA;vwo;diploma;cul/maat;21PB;WO;gedrag en maatschappij;546;Leiden;1
25GC;2;758;BREDA;vwo;diploma;cul/maat;21PB;WO;taal en cultuur;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;cul/maat;21PC;WO;taal en cultuur;14;Groningen;1
25GC;2;758;BREDA;vwo;diploma;cul/maat;21PD;WO;taal en cultuur;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;cul/maat;21PE;WO;gedrag en maatschappij;758;Breda;2
25GC;2;758;BREDA;vwo;diploma;cul/maat;21PK;WO;taal en cultuur;363;Amsterdam;1
25GC;2;758;BREDA;vwo;diploma;cul/maat;21PM;WO;gedrag en maatschappij;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;cul/maat;21PM;WO;taal en cultuur;268;Nijmegen;1
25GC;2;758;BREDA;vwo;diploma;cul/maat;21PN;WO;sectoroverstijgend;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;07GR;HBO;techniek;758;Breda;2
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PB;WO;gezondheidszorg;546;Leiden;1
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PC;WO;natuur;14;Groningen;1
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PC;WO;techniek;14;Groningen;1
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PD;WO;gedrag en maatschappij;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PD;WO;gezondheidszorg;344;Utrecht;2
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PD;WO;gezondheidszorg;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PD;WO;natuur;344;Utrecht;3
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PD;WO;sectoroverstijgend;344;Utrecht;1
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PD;WO;sectoroverstijgend;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PD;WO;taal en cultuur;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PE;WO;gezondheidszorg;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PF;WO;techniek;503;Delft;6
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PF;WO;techniek;546;Leiden;1
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PF;WO;techniek;1719;Drimmelen;1
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PF;WO;techniek;1842;Midden-Delfland;1
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PG;WO;techniek;758;Breda;5
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PG;WO;techniek;772;Eindhoven;2
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PI;WO;landbouw en natuurlijke omgeving;228;Ede;2
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PJ;WO;gezondheidszorg;935;Maastricht;3
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PJ;WO;gezondheidszorg;936;Margraten;1
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PK;WO;gezondheidszorg;363;Amsterdam;1
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PK;WO;gezondheidszorg;546;Leiden;1
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PL;WO;sectoroverstijgend;363;Amsterdam;1
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PM;WO;gezondheidszorg;268;Nijmegen;4
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PM;WO;natuur;268;Nijmegen;2
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;21PM;WO;recht;268;Nijmegen;1
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;22OJ;HBO;techniek;599;Rotterdam;1
25GC;2;758;BREDA;vwo;diploma;nat/tech & nat/gezond;25DW;HBO;gezondheidszorg;344;Utrecht;1
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;07GR;HBO;onderwijs;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;21PB;WO;recht;546;Leiden;1
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;21PB;WO;taal en cultuur;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;21PD;WO;gedrag en maatschappij;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;21PD;WO;recht;344;Utrecht;1
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;21PD;WO;recht;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;21PD;WO;sectoroverstijgend;344;Utrecht;1
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;21PD;WO;taal en cultuur;344;Utrecht;1
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;21PE;WO;economie;599;Rotterdam;3
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;21PE;WO;economie;758;Breda;2
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;21PJ;WO;economie;935;Maastricht;1
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;21PJ;WO;sectoroverstijgend;935;Maastricht;2
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;21PK;WO;gedrag en maatschappij;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;21PL;WO;economie;363;Amsterdam;1
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;21PL;WO;gezondheidszorg;362;Amstelveen;1
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;21PL;WO;taal en cultuur;362;Amstelveen;1
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;21PM;WO;gedrag en maatschappij;268;Nijmegen;1
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;21PN;WO;economie;879;Zundert;2
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;21PN;WO;gedrag en maatschappij;855;Tilburg;1
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;21PN;WO;gedrag en maatschappij;879;Zundert;1
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;21PN;WO;recht;744;Baarle-Nassau;1
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;21PN;WO;recht;758;Breda;4
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;21UI;HBO;economie;758;Breda;1
25GC;2;758;BREDA;vwo;diploma;ec/maat & cul/maat;30GB;HBO;economie;879;Zundert;1
25GD;1;537;KATWIJK;havo;diploma;nat/tech;21RI;HBO;techniek;537;Katwijk;2
25GD;1;537;KATWIJK;havo;diploma;nat/tech;27UM;HBO;gedrag en maatschappij;537;Katwijk;1
25GD;1;537;KATWIJK;havo;diploma;nat/tech;27UM;HBO;techniek;537;Katwijk;4
25GD;1;537;KATWIJK;havo;diploma;nat/tech;27UM;HBO;techniek;575;Noordwijk;1
25GD;1;537;KATWIJK;havo;diploma;nat/gezond;21RI;HBO;economie;537;Katwijk;1
25GD;1;537;KATWIJK;havo;diploma;nat/gezond;21RI;HBO;gedrag en maatschappij;537;Katwijk;2
25GD;1;537;KATWIJK;havo;diploma;nat/gezond;21RI;HBO;gezondheidszorg;537;Katwijk;1
25GD;1;537;KATWIJK;havo;diploma;nat/gezond;21RI;HBO;onderwijs;537;Katwijk;1
25GD;1;537;KATWIJK;havo;diploma;nat/gezond;21RI;HBO;onderwijs;575;Noordwijk;1
25GD;1;537;KATWIJK;havo;diploma;nat/gezond;21RI;HBO;techniek;537;Katwijk;3
25GD;1;537;KATWIJK;havo;diploma;nat/gezond;27PZ;HBO;economie;537;Katwijk;1
25GD;1;537;KATWIJK;havo;diploma;nat/gezond;27PZ;HBO;gezondheidszorg;537;Katwijk;2
25GD;1;537;KATWIJK;havo;diploma;nat/gezond;27UM;HBO;techniek;537;Katwijk;1
25GD;1;537;KATWIJK;havo;diploma;nat/gezond;28DN;HBO;gezondheidszorg;537;Katwijk;1
25GD;1;537;KATWIJK;havo;diploma;ec/maat;21RI;HBO;economie;537;Katwijk;6
25GD;1;537;KATWIJK;havo;diploma;ec/maat;21RI;HBO;gedrag en maatschappij;537;Katwijk;2
25GD;1;537;KATWIJK;havo;diploma;ec/maat;21RI;HBO;onderwijs;537;Katwijk;1
25GD;1;537;KATWIJK;havo;diploma;ec/maat;21RI;HBO;techniek;537;Katwijk;2
25GD;1;537;KATWIJK;havo;diploma;ec/maat;21RI;HBO;techniek;1525;Haarlemmermeer;1
25GD;1;537;KATWIJK;havo;diploma;ec/maat;22OJ;HBO;techniek;537;Katwijk;1
25GD;1;537;KATWIJK;havo;diploma;ec/maat;27PZ;HBO;economie;537;Katwijk;2
25GD;1;537;KATWIJK;havo;diploma;ec/maat;27PZ;HBO;onderwijs;537;Katwijk;2
25GD;1;537;KATWIJK;havo;diploma;ec/maat;27UM;HBO;economie;537;Katwijk;17
25GD;1;537;KATWIJK;havo;diploma;ec/maat;27UM;HBO;economie;579;Oegstgeest;1
25GD;1;537;KATWIJK;havo;diploma;ec/maat;27UM;HBO;gezondheidszorg;537;Katwijk;1
25GD;1;537;KATWIJK;havo;diploma;ec/maat;27UM;HBO;techniek;537;Katwijk;1
25GD;1;537;KATWIJK;havo;diploma;ec/maat;28DN;HBO;economie;537;Katwijk;5
25GD;1;537;KATWIJK;havo;diploma;cul/maat;21RI;HBO;gedrag en maatschappij;537;Katwijk;3
25GD;1;537;KATWIJK;havo;diploma;cul/maat;21RI;HBO;gedrag en maatschappij;575;Noordwijk;1
25GD;1;537;KATWIJK;havo;diploma;cul/maat;21RI;HBO;onderwijs;537;Katwijk;2
25GD;1;537;KATWIJK;havo;diploma;cul/maat;21RI;HBO;techniek;537;Katwijk;2
25GD;1;537;KATWIJK;havo;diploma;cul/maat;22OJ;HBO;gezondheidszorg;537;Katwijk;2
25GD;1;537;KATWIJK;havo;diploma;cul/maat;25BA;HBO;economie;228;Ede;1
25GD;1;537;KATWIJK;havo;diploma;cul/maat;27PZ;HBO;economie;537;Katwijk;1
25GD;1;537;KATWIJK;havo;diploma;cul/maat;27PZ;HBO;onderwijs;537;Katwijk;1
25GD;1;537;KATWIJK;havo;diploma;cul/maat;27UM;HBO;gezondheidszorg;537;Katwijk;1
25GD;1;537;KATWIJK;havo;diploma;cul/maat;28DN;HBO;gezondheidszorg;537;Katwijk;1
25GD;1;537;KATWIJK;havo;diploma;cul/maat;28DN;HBO;onderwijs;537;Katwijk;1
25GD;1;537;KATWIJK;havo;diploma;cul/maat;30GB;HBO;economie;758;Breda;1
25GD;1;537;KATWIJK;havo;diploma;nat/tech & nat/gezond;21RI;HBO;gezondheidszorg;537;Katwijk;1
25GD;1;537;KATWIJK;havo;diploma;nat/tech & nat/gezond;21RI;HBO;techniek;537;Katwijk;5
25GD;1;537;KATWIJK;havo;diploma;nat/tech & nat/gezond;27UM;HBO;techniek;537;Katwijk;1
25GD;1;537;KATWIJK;havo;diploma;nat/tech & nat/gezond;28DN;HBO;techniek;575;Noordwijk;1
25GD;1;537;KATWIJK;havo;diploma;ec/maat & cul/maat;21RI;HBO;economie;537;Katwijk;1
25GD;1;537;KATWIJK;havo;diploma;ec/maat & cul/maat;21RI;HBO;gedrag en maatschappij;537;Katwijk;2
25GD;1;537;KATWIJK;havo;diploma;ec/maat & cul/maat;28DN;HBO;economie;537;Katwijk;1
25GD;1;537;KATWIJK;vwo;diploma;nat/gezond;21PB;WO;gedrag en maatschappij;537;Katwijk;3
25GD;1;537;KATWIJK;vwo;diploma;nat/gezond;21PB;WO;natuur;537;Katwijk;1
25GD;1;537;KATWIJK;vwo;diploma;nat/gezond;21PD;WO;gezondheidszorg;537;Katwijk;1
25GD;1;537;KATWIJK;vwo;diploma;nat/gezond;21PD;WO;taal en cultuur;537;Katwijk;1
25GD;1;537;KATWIJK;vwo;diploma;nat/gezond;27PZ;HBO;gezondheidszorg;537;Katwijk;1
25GD;1;537;KATWIJK;vwo;diploma;nat/gezond;28DN;HBO;gezondheidszorg;576;Noordwijkerhout;1
25GD;1;537;KATWIJK;vwo;diploma;ec/maat;21PB;WO;gedrag en maatschappij;537;Katwijk;2
25GD;1;537;KATWIJK;vwo;diploma;ec/maat;21PB;WO;recht;537;Katwijk;1
25GD;1;537;KATWIJK;vwo;diploma;ec/maat;21PB;WO;taal en cultuur;537;Katwijk;4
25GD;1;537;KATWIJK;vwo;diploma;ec/maat;21PE;WO;economie;537;Katwijk;2
25GD;1;537;KATWIJK;vwo;diploma;ec/maat;27UM;HBO;gezondheidszorg;537;Katwijk;1
25GD;1;537;KATWIJK;vwo;diploma;cul/maat;21PB;WO;gedrag en maatschappij;537;Katwijk;1
25GD;1;537;KATWIJK;vwo;diploma;cul/maat;21PB;WO;recht;537;Katwijk;2
25GD;1;537;KATWIJK;vwo;diploma;cul/maat;21PB;WO;taal en cultuur;537;Katwijk;3
25GD;1;537;KATWIJK;vwo;diploma;cul/maat;21PK;WO;gedrag en maatschappij;537;Katwijk;1
25GD;1;537;KATWIJK;vwo;diploma;cul/maat;21RI;HBO;gedrag en maatschappij;537;Katwijk;1
25GD;1;537;KATWIJK;vwo;diploma;cul/maat;21RI;HBO;gedrag en maatschappij;1916;Leidschendam-Voorburg;1
25GD;1;537;KATWIJK;vwo;diploma;nat/tech & nat/gezond;21PB;WO;gedrag en maatschappij;537;Katwijk;1
25GD;1;537;KATWIJK;vwo;diploma;nat/tech & nat/gezond;21PB;WO;natuur;537;Katwijk;1
25GD;1;537;KATWIJK;vwo;diploma;nat/tech & nat/gezond;21PD;WO;gedrag en maatschappij;575;Noordwijk;1
25GD;1;537;KATWIJK;vwo;diploma;nat/tech & nat/gezond;21PE;WO;economie;537;Katwijk;1
25GD;1;537;KATWIJK;vwo;diploma;nat/tech & nat/gezond;21PE;WO;gezondheidszorg;537;Katwijk;1
25GD;1;537;KATWIJK;vwo;diploma;nat/tech & nat/gezond;21PF;WO;techniek;537;Katwijk;6
25GD;1;537;KATWIJK;vwo;diploma;nat/tech & nat/gezond;21RI;HBO;gezondheidszorg;579;Oegstgeest;1
25GD;1;537;KATWIJK;vwo;diploma;nat/tech & nat/gezond;21RI;HBO;techniek;537;Katwijk;1
25GD;1;537;KATWIJK;vwo;diploma;ec/maat & cul/maat;21PE;WO;economie;537;Katwijk;1
25GE;0;228;EDE;havo;geen diploma;nat/gezond;25DW;HBO;gedrag en maatschappij;228;Ede;1
25GE;0;228;EDE;havo;diploma;nat/tech;25KB;HBO;economie;228;Ede;1
25GE;0;228;EDE;havo;diploma;nat/tech;25KB;HBO;techniek;228;Ede;2
25GE;0;228;EDE;havo;diploma;nat/tech;28DN;HBO;techniek;228;Ede;2
25GE;0;228;EDE;havo;diploma;nat/gezond;23AH;HBO;techniek;228;Ede;1
25GE;0;228;EDE;havo;diploma;nat/gezond;25BA;HBO;economie;228;Ede;1
25GE;0;228;EDE;havo;diploma;nat/gezond;25BA;HBO;gezondheidszorg;228;Ede;2
25GE;0;228;EDE;havo;diploma;nat/gezond;25DW;HBO;techniek;228;Ede;1
25GE;0;228;EDE;havo;diploma;nat/gezond;25KB;HBO;economie;228;Ede;1
25GE;0;228;EDE;havo;diploma;nat/gezond;25KB;HBO;economie;289;Wageningen;1
25GE;0;228;EDE;havo;diploma;nat/gezond;25KB;HBO;gedrag en maatschappij;228;Ede;1
25GE;0;228;EDE;havo;diploma;nat/gezond;25KB;HBO;gezondheidszorg;228;Ede;2
25GE;0;228;EDE;havo;diploma;nat/gezond;25KB;HBO;techniek;228;Ede;2
25GE;0;228;EDE;havo;diploma;nat/gezond;30HD;HBO;landbouw en natuurlijke omgeving;228;Ede;1
25GE;0;228;EDE;havo;diploma;ec/maat;07GR;HBO;economie;757;Boxtel;1
25GE;0;228;EDE;havo;diploma;ec/maat;21UI;HBO;techniek;758;Breda;1
25GE;0;228;EDE;havo;diploma;ec/maat;25BA;HBO;economie;228;Ede;4
25GE;0;228;EDE;havo;diploma;ec/maat;25BA;HBO;gedrag en maatschappij;228;Ede;1
25GE;0;228;EDE;havo;diploma;ec/maat;25BA;HBO;gedrag en maatschappij;274;Renkum;1
25GE;0;228;EDE;havo;diploma;ec/maat;25BA;HBO;gedrag en maatschappij;289;Wageningen;1
25GE;0;228;EDE;havo;diploma;ec/maat;25BA;HBO;onderwijs;228;Ede;1
25GE;0;228;EDE;havo;diploma;ec/maat;25DW;HBO;gedrag en maatschappij;228;Ede;1
25GE;0;228;EDE;havo;diploma;ec/maat;25DW;HBO;techniek;228;Ede;1
25GE;0;228;EDE;havo;diploma;ec/maat;25KB;HBO;economie;228;Ede;13
25GE;0;228;EDE;havo;diploma;ec/maat;25KB;HBO;economie;289;Wageningen;1
25GE;0;228;EDE;havo;diploma;ec/maat;25KB;HBO;gezondheidszorg;228;Ede;3
25GE;0;228;EDE;havo;diploma;ec/maat;25KB;HBO;gezondheidszorg;1581;Utrechtse Heuvelrug;1
25GE;0;228;EDE;havo;diploma;ec/maat;25KB;HBO;onderwijs;228;Ede;2
25GE;0;228;EDE;havo;diploma;ec/maat;25KB;HBO;onderwijs;289;Wageningen;1
25GE;0;228;EDE;havo;diploma;ec/maat;25KB;HBO;techniek;228;Ede;1
25GE;0;228;EDE;havo;diploma;ec/maat;28DN;HBO;techniek;228;Ede;1
25GE;0;228;EDE;havo;diploma;ec/maat;30GB;HBO;gedrag en maatschappij;772;Eindhoven;1
25GE;0;228;EDE;havo;diploma;cul/maat;01VU;HBO;sectoroverstijgend;193;Zwolle;1
25GE;0;228;EDE;havo;diploma;cul/maat;21UI;HBO;economie;758;Breda;1
25GE;0;228;EDE;havo;diploma;cul/maat;25BA;HBO;gedrag en maatschappij;228;Ede;3
25GE;0;228;EDE;havo;diploma;cul/maat;25BA;HBO;gedrag en maatschappij;289;Wageningen;1
25GE;0;228;EDE;havo;diploma;cul/maat;25BA;HBO;onderwijs;228;Ede;1
25GE;0;228;EDE;havo;diploma;cul/maat;25BA;HBO;onderwijs;289;Wageningen;1
25GE;0;228;EDE;havo;diploma;cul/maat;25DW;HBO;gedrag en maatschappij;228;Ede;1
25GE;0;228;EDE;havo;diploma;cul/maat;25DW;HBO;onderwijs;228;Ede;2
25GE;0;228;EDE;havo;diploma;cul/maat;25KB;HBO;economie;228;Ede;3
25GE;0;228;EDE;havo;diploma;cul/maat;25KB;HBO;gedrag en maatschappij;228;Ede;1
25GE;0;228;EDE;havo;diploma;cul/maat;25KB;HBO;gedrag en maatschappij;274;Renkum;1
25GE;0;228;EDE;havo;diploma;cul/maat;27NF;HBO;onderwijs;228;Ede;1
25GE;0;228;EDE;havo;diploma;nat/tech & nat/gezond;23AH;HBO;techniek;153;Enschede;1
25GE;0;228;EDE;havo;diploma;nat/tech & nat/gezond;25BA;HBO;gedrag en maatschappij;228;Ede;1
25GE;0;228;EDE;havo;diploma;nat/tech & nat/gezond;25KB;HBO;techniek;228;Ede;3
25GE;0;228;EDE;havo;diploma;nat/tech & nat/gezond;25KB;HBO;techniek;274;Renkum;1
25GE;0;228;EDE;havo;diploma;nat/tech & nat/gezond;28DN;HBO;gezondheidszorg;228;Ede;1
25GE;0;228;EDE;vwo;diploma;nat/tech;01VU;HBO;onderwijs;228;Ede;1
25GE;0;228;EDE;vwo;diploma;nat/tech;21PD;WO;natuur;228;Ede;2
25GE;0;228;EDE;vwo;diploma;nat/tech;21PE;WO;economie;228;Ede;1
25GE;0;228;EDE;vwo;diploma;nat/tech;21PF;WO;techniek;228;Ede;1
25GE;0;228;EDE;vwo;diploma;nat/tech;21PF;WO;techniek;503;Delft;1
25GE;0;228;EDE;vwo;diploma;nat/tech;21PH;WO;techniek;153;Enschede;2
25GE;0;228;EDE;vwo;diploma;nat/tech;21PM;WO;natuur;228;Ede;1
25GE;0;228;EDE;vwo;diploma;nat/tech;21PM;WO;recht;228;Ede;1
25GE;0;228;EDE;vwo;diploma;nat/tech;21PN;WO;gedrag en maatschappij;855;Tilburg;1
25GE;0;228;EDE;vwo;diploma;nat/tech;25KB;HBO;economie;228;Ede;1
25GE;0;228;EDE;vwo;diploma;nat/gezond;21CW;HBO;landbouw en natuurlijke omgeving;228;Ede;1
25GE;0;228;EDE;vwo;diploma;nat/gezond;21PB;WO;gezondheidszorg;228;Ede;1
25GE;0;228;EDE;vwo;diploma;nat/gezond;21PC;WO;natuur;14;Groningen;1
25GE;0;228;EDE;vwo;diploma;nat/gezond;21PD;WO;gedrag en maatschappij;344;Utrecht;1
25GE;0;228;EDE;vwo;diploma;nat/gezond;21PD;WO;gezondheidszorg;228;Ede;1
25GE;0;228;EDE;vwo;diploma;nat/gezond;21PH;WO;gezondheidszorg;153;Enschede;1
25GE;0;228;EDE;vwo;diploma;nat/gezond;21PI;WO;landbouw en natuurlijke omgeving;228;Ede;1
25GE;0;228;EDE;vwo;diploma;nat/gezond;21PL;WO;gezondheidszorg;228;Ede;2
25GE;0;228;EDE;vwo;diploma;nat/gezond;21PL;WO;gezondheidszorg;362;Amstelveen;1
25GE;0;228;EDE;vwo;diploma;nat/gezond;21PM;WO;gedrag en maatschappij;268;Nijmegen;1
