00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/gezond;AMSTERDAM;wo;natuur;1926;Pijnacker-Nootdorp;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;nat/gezond;AMSTERDAM;wo;gezondheidszorg;363;Amsterdam;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;ec/maat;LEIDEN;wo;onderwijs;1916;Leidschendam-Voorburg;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;ec/maat;LEIDEN;wo;recht;518;s-Gravenhage;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;ec/maat;LEIDEN;wo;recht;603;Rijswijk;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;ec/maat;LEIDEN;wo;gedrag en maatschappij;1916;Leidschendam-Voorburg;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;ec/maat;LEIDEN;wo;gedrag en maatschappij;1926;Pijnacker-Nootdorp;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;ec/maat;UTRECHT;wo;gedrag en maatschappij;503;Delft;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;ec/maat;ROTTERDAM;wo;economie;603;Rijswijk;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;ec/maat;ROTTERDAM;wo;economie;1916;Leidschendam-Voorburg;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;cul/maat;LEIDEN;wo;gedrag en maatschappij;603;Rijswijk;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;cul/maat;LEIDEN;wo;gedrag en maatschappij;1916;Leidschendam-Voorburg;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;cul/maat;LEIDEN;wo;taal en cultuur;503;Delft;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;cul/maat;LEIDEN;wo;taal en cultuur;1926;Pijnacker-Nootdorp;1
00HI;0;1916;Leidschendam-Voorburg;vwo;diploma;cul/maat;UTRECHT;wo;gedrag en maatschappij;344;Utrecht;1
