SCHOOLJAAR 2010-2011 IN HET VO (peildatum 1 oktober 2010);;;;;;;SCHOOLJAAR 2011-2012 IN HET HO (peildatum 1 oktober 2011);;;;;
BRIN NUMMER;VESTINGSNUMMER;GEMEENTENUMMER;GEMEENTENAAM;ONDERWIJSTYPE VO;DIPLOMA BEHAALD;PROFIEL;BRIN NUMMER;SOORT HO;CROHO ONDERDEEL;GEMEENTNUMMER DEELNEMER;GEMEENTENAAM DEELNEMER;AANTAL DOORSTROMERS
20MH;0;383;Castricum;vwo;diploma;nat/tech;21PD;wo;natuur;344;Utrecht;1
20MH;0;383;Castricum;vwo;diploma;nat/tech;21PE;wo;economie;599;Rotterdam;1
20MH;0;383;Castricum;vwo;diploma;nat/tech;21PF;wo;techniek;383;Castricum;4
20MH;0;383;Castricum;vwo;diploma;nat/tech;21PF;wo;techniek;503;Delft;3
20MH;0;383;Castricum;vwo;diploma;nat/tech;21PG;wo;techniek;796;s-Hertogenbosch;1
20MH;0;383;Castricum;vwo;diploma;nat/tech;21PH;wo;techniek;153;Enschede;1
20MH;0;383;Castricum;vwo;diploma;nat/tech;21PK;wo;natuur;383;Castricum;5
20MH;0;383;Castricum;vwo;diploma;nat/tech;21PK;wo;natuur;399;Heiloo;1
20MH;0;383;Castricum;vwo;diploma;nat/tech;21PK;wo;gezondheidszorg;383;Castricum;2
20MH;0;383;Castricum;vwo;diploma;nat/tech;21PK;wo;gezondheidszorg;399;Heiloo;1
20MH;0;383;Castricum;vwo;diploma;nat/tech;21PK;wo;economie;383;Castricum;1
20MH;0;383;Castricum;vwo;diploma;nat/tech;21PK;wo;economie;399;Heiloo;2
20MH;0;383;Castricum;vwo;diploma;nat/tech;21PL;wo;natuur;383;Castricum;2
20MH;0;383;Castricum;vwo;diploma;nat/tech;21PL;wo;gezondheidszorg;383;Castricum;1
20MH;0;383;Castricum;vwo;diploma;nat/gezond;21PB;wo;gezondheidszorg;383;Castricum;1
20MH;0;383;Castricum;vwo;diploma;nat/gezond;21PB;wo;gedrag en maatschappij;383;Castricum;1
20MH;0;383;Castricum;vwo;diploma;nat/gezond;21PD;wo;natuur;383;Castricum;1
20MH;0;383;Castricum;vwo;diploma;nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;2
20MH;0;383;Castricum;vwo;diploma;nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;383;Castricum;1
20MH;0;383;Castricum;vwo;diploma;nat/gezond;21PI;wo;gezondheidszorg;289;Wageningen;1
20MH;0;383;Castricum;vwo;diploma;nat/gezond;21PK;wo;natuur;362;Amstelveen;1
20MH;0;383;Castricum;vwo;diploma;nat/gezond;21PK;wo;natuur;383;Castricum;4
20MH;0;383;Castricum;vwo;diploma;nat/gezond;21PK;wo;gezondheidszorg;383;Castricum;2
20MH;0;383;Castricum;vwo;diploma;nat/gezond;21PK;wo;economie;383;Castricum;1
20MH;0;383;Castricum;vwo;diploma;nat/gezond;21PK;wo;gedrag en maatschappij;373;Bergen (NH.);1
20MH;0;383;Castricum;vwo;diploma;nat/gezond;21PK;wo;gedrag en maatschappij;383;Castricum;3
20MH;0;383;Castricum;vwo;diploma;nat/gezond;21PL;wo;natuur;383;Castricum;1
20MH;0;383;Castricum;vwo;diploma;nat/gezond;21PL;wo;gezondheidszorg;383;Castricum;2
20MH;0;383;Castricum;vwo;diploma;nat/gezond;21PL;wo;gedrag en maatschappij;383;Castricum;1
20MH;0;383;Castricum;vwo;diploma;ec/maat;21PB;wo;sectoroverstijgend;518;s-Gravenhage;1
20MH;0;383;Castricum;vwo;diploma;ec/maat;21PB;wo;recht;373;Bergen (NH.);1
20MH;0;383;Castricum;vwo;diploma;ec/maat;21PB;wo;recht;383;Castricum;1
20MH;0;383;Castricum;vwo;diploma;ec/maat;21PB;wo;gedrag en maatschappij;383;Castricum;1
20MH;0;383;Castricum;vwo;diploma;ec/maat;21PB;wo;gedrag en maatschappij;399;Heiloo;1
20MH;0;383;Castricum;vwo;diploma;ec/maat;21PB;wo;taal en cultuur;383;Castricum;1
20MH;0;383;Castricum;vwo;diploma;ec/maat;21PD;wo;gedrag en maatschappij;344;Utrecht;1
20MH;0;383;Castricum;vwo;diploma;ec/maat;21PD;wo;taal en cultuur;399;Heiloo;1
20MH;0;383;Castricum;vwo;diploma;ec/maat;21PK;wo;economie;383;Castricum;5
20MH;0;383;Castricum;vwo;diploma;ec/maat;21PK;wo;recht;383;Castricum;2
20MH;0;383;Castricum;vwo;diploma;ec/maat;21PK;wo;recht;399;Heiloo;3
20MH;0;383;Castricum;vwo;diploma;ec/maat;21PK;wo;gedrag en maatschappij;383;Castricum;3
20MH;0;383;Castricum;vwo;diploma;ec/maat;21PK;wo;gedrag en maatschappij;399;Heiloo;3
20MH;0;383;Castricum;vwo;diploma;ec/maat;21PL;wo;natuur;399;Heiloo;1
20MH;0;383;Castricum;vwo;diploma;ec/maat;21PL;wo;gezondheidszorg;399;Heiloo;1
20MH;0;383;Castricum;vwo;diploma;ec/maat;21PL;wo;economie;399;Heiloo;1
20MH;0;383;Castricum;vwo;diploma;cul/maat;21PB;wo;gedrag en maatschappij;458;Schermer;1
20MH;0;383;Castricum;vwo;diploma;cul/maat;21PB;wo;taal en cultuur;579;Oegstgeest;1
20MH;0;383;Castricum;vwo;diploma;cul/maat;21PD;wo;onderwijs;344;Utrecht;1
20MH;0;383;Castricum;vwo;diploma;cul/maat;21PK;wo;gedrag en maatschappij;383;Castricum;3
20MH;0;383;Castricum;vwo;diploma;cul/maat;21PL;wo;economie;383;Castricum;1
20MH;0;383;Castricum;vwo;diploma;cul/maat;21PL;wo;gedrag en maatschappij;383;Castricum;3
20MJ;11;518;s-Gravenhage (gemeente);vwo;diploma;nat/tech;21PF;wo;techniek;518;s-Gravenhage;1
20MJ;11;518;s-Gravenhage (gemeente);vwo;diploma;nat/gezond;21PB;wo;gedrag en maatschappij;518;s-Gravenhage;1
20MJ;11;518;s-Gravenhage (gemeente);vwo;diploma;ec/maat;21PB;wo;gedrag en maatschappij;518;s-Gravenhage;1
20MJ;11;518;s-Gravenhage (gemeente);vwo;diploma;ec/maat;21PM;wo;gedrag en maatschappij;268;Nijmegen;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;nat/tech;21PB;wo;natuur;518;s-Gravenhage;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;nat/tech;21PB;wo;natuur;603;Rijswijk;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;nat/tech;21PB;wo;natuur;1842;Midden-Delfland;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;nat/tech;21PB;wo;gedrag en maatschappij;1783;Westland;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;nat/tech;21PE;wo;economie;518;s-Gravenhage;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;nat/tech;21PE;wo;economie;1783;Westland;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;nat/tech;21PF;wo;techniek;518;s-Gravenhage;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;nat/tech;21PF;wo;techniek;603;Rijswijk;3
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;nat/tech;21PF;wo;techniek;1783;Westland;2
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;nat/tech;21PG;wo;techniek;772;Eindhoven;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;nat/tech;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;nat/tech;21PL;wo;natuur;603;Rijswijk;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;nat/tech;21PL;wo;gezondheidszorg;457;Weesp;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;nat/gezond;21PB;wo;natuur;518;s-Gravenhage;2
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;nat/gezond;21PB;wo;gedrag en maatschappij;1783;Westland;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;nat/gezond;21PD;wo;sectoroverstijgend;687;Middelburg;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;nat/gezond;21PE;wo;gedrag en maatschappij;603;Rijswijk;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;nat/gezond;21PK;wo;natuur;603;Rijswijk;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;ec/maat;21PB;wo;recht;603;Rijswijk;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;ec/maat;21PB;wo;recht;1783;Westland;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;ec/maat;21PB;wo;gedrag en maatschappij;1783;Westland;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;ec/maat;21PD;wo;sectoroverstijgend;687;Middelburg;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;ec/maat;21PE;wo;gezondheidszorg;1783;Westland;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;ec/maat;21PE;wo;economie;518;s-Gravenhage;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;ec/maat;21PE;wo;economie;1783;Westland;3
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;ec/maat;21PE;wo;recht;518;s-Gravenhage;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;ec/maat;21PE;wo;gedrag en maatschappij;1783;Westland;3
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;ec/maat;21PK;wo;gedrag en maatschappij;1783;Westland;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;ec/maat;21PL;wo;recht;518;s-Gravenhage;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;cul/maat;21PB;wo;onderwijs;1783;Westland;1
20MM;1;518;s-Gravenhage (gemeente);vwo;diploma;cul/maat;21PB;wo;taal en cultuur;546;Leiden;1
20QU;0;200;Apeldoorn;vwo;diploma;nat/gezond;21PD;wo;sectoroverstijgend;344;Utrecht;1
20QU;0;200;Apeldoorn;vwo;diploma;nat/gezond;21PD;wo;taal en cultuur;200;Apeldoorn;1
20QU;0;200;Apeldoorn;vwo;diploma;nat/gezond;21PL;wo;natuur;200;Apeldoorn;1
20QU;0;200;Apeldoorn;vwo;diploma;nat/gezond;21PM;wo;gedrag en maatschappij;200;Apeldoorn;1
20QU;0;200;Apeldoorn;vwo;diploma;ec/maat;21PD;wo;recht;200;Apeldoorn;1
20QU;0;200;Apeldoorn;vwo;diploma;ec/maat;21PD;wo;gedrag en maatschappij;200;Apeldoorn;1
20QU;0;200;Apeldoorn;vwo;diploma;ec/maat;21PE;wo;economie;200;Apeldoorn;1
20QU;0;200;Apeldoorn;vwo;diploma;ec/maat;21PI;wo;landbouw en natuurlijke omgeving;200;Apeldoorn;1
20QU;0;200;Apeldoorn;vwo;diploma;ec/maat;21PJ;wo;economie;935;Maastricht;1
20QU;0;200;Apeldoorn;vwo;diploma;ec/maat;21PK;wo;economie;363;Amsterdam;1
20QU;0;200;Apeldoorn;vwo;diploma;ec/maat;21PN;wo;economie;855;Tilburg;1
20QU;0;200;Apeldoorn;vwo;diploma;nat/tech & nat/gezond;21PC;wo;natuur;14;Groningen;2
20QU;0;200;Apeldoorn;vwo;diploma;nat/tech & nat/gezond;21PC;wo;gezondheidszorg;14;Groningen;2
20QU;0;200;Apeldoorn;vwo;diploma;nat/tech & nat/gezond;21PC;wo;economie;14;Groningen;1
20QU;0;200;Apeldoorn;vwo;diploma;nat/tech & nat/gezond;21PD;wo;sectoroverstijgend;344;Utrecht;1
20QU;0;200;Apeldoorn;vwo;diploma;nat/tech & nat/gezond;21PD;wo;natuur;200;Apeldoorn;1
20QU;0;200;Apeldoorn;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;200;Apeldoorn;2
20QU;0;200;Apeldoorn;vwo;diploma;nat/tech & nat/gezond;21PD;wo;recht;344;Utrecht;1
20QU;0;200;Apeldoorn;vwo;diploma;nat/tech & nat/gezond;21PD;wo;taal en cultuur;356;Nieuwegein;1
20QU;0;200;Apeldoorn;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;503;Delft;3
20QU;0;200;Apeldoorn;vwo;diploma;nat/tech & nat/gezond;21PH;wo;techniek;200;Apeldoorn;1
20QU;0;200;Apeldoorn;vwo;diploma;nat/tech & nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;1
20QU;0;200;Apeldoorn;vwo;diploma;nat/tech & nat/gezond;21PJ;wo;gezondheidszorg;935;Maastricht;1
20QU;0;200;Apeldoorn;vwo;diploma;nat/tech & nat/gezond;21PK;wo;natuur;457;Weesp;1
20QU;0;200;Apeldoorn;vwo;diploma;nat/tech & nat/gezond;21PM;wo;natuur;213;Brummen;1
20QU;0;200;Apeldoorn;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gezondheidszorg;200;Apeldoorn;1
20QU;0;200;Apeldoorn;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gezondheidszorg;268;Nijmegen;1
20QU;0;200;Apeldoorn;vwo;diploma;nat/tech & nat/gezond;21PM;wo;economie;268;Nijmegen;1
20QU;0;200;Apeldoorn;vwo;diploma;nat/tech & nat/gezond;21PM;wo;taal en cultuur;241;Groesbeek;1
20QU;0;200;Apeldoorn;vwo;diploma;ec/maat & cul/maat;21PB;wo;recht;546;Leiden;1
20QU;0;200;Apeldoorn;vwo;diploma;ec/maat & cul/maat;21PD;wo;sectoroverstijgend;687;Middelburg;1
20QU;0;200;Apeldoorn;vwo;diploma;ec/maat & cul/maat;21PK;wo;recht;200;Apeldoorn;1
20QU;0;200;Apeldoorn;vwo;diploma;ec/maat & cul/maat;21PK;wo;recht;363;Amsterdam;1
20QU;0;200;Apeldoorn;vwo;diploma;ec/maat & cul/maat;21PK;wo;gedrag en maatschappij;363;Amsterdam;1
20QU;0;200;Apeldoorn;vwo;diploma;ec/maat & cul/maat;21PL;wo;natuur;200;Apeldoorn;1
20QU;0;200;Apeldoorn;vwo;diploma;ec/maat & cul/maat;21PM;wo;gedrag en maatschappij;200;Apeldoorn;1
20QU;0;200;Apeldoorn;vwo;diploma;ec/maat & cul/maat;21PM;wo;gedrag en maatschappij;268;Nijmegen;1
20QU;0;200;Apeldoorn;vwo;diploma;ec/maat & cul/maat;21PN;wo;economie;855;Tilburg;1
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PB;wo;natuur;377;Bloemendaal;1
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PB;wo;natuur;392;Haarlem;2
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PB;wo;techniek;503;Delft;1
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PB;wo;recht;546;Leiden;1
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PD;wo;sectoroverstijgend;344;Utrecht;2
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PD;wo;natuur;377;Bloemendaal;1
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PD;wo;gezondheidszorg;355;Zeist;1
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PD;wo;gezondheidszorg;392;Haarlem;1
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PF;wo;techniek;377;Bloemendaal;1
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PF;wo;techniek;392;Haarlem;6
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PF;wo;techniek;473;Zandvoort;1
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PF;wo;techniek;503;Delft;2
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PF;wo;techniek;546;Leiden;1
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PH;wo;gezondheidszorg;153;Enschede;2
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;2
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PK;wo;natuur;377;Bloemendaal;1
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PK;wo;natuur;392;Haarlem;2
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PK;wo;natuur;393;Haarlemmerliede en Spaarnwoude;1
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PK;wo;economie;363;Amsterdam;1
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PK;wo;economie;392;Haarlem;1
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PK;wo;economie;394;Haarlemmermeer;1
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PK;wo;recht;363;Amsterdam;1
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PL;wo;gezondheidszorg;392;Haarlem;1
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PL;wo;gezondheidszorg;397;Heemstede;1
20QY;0;392;Haarlem;vwo;diploma;nat/tech;21PL;wo;economie;392;Haarlem;1
20QY;0;392;Haarlem;vwo;diploma;nat/gezond;21PB;wo;natuur;392;Haarlem;2
20QY;0;392;Haarlem;vwo;diploma;nat/gezond;21PB;wo;taal en cultuur;392;Haarlem;1
20QY;0;392;Haarlem;vwo;diploma;nat/gezond;21PD;wo;taal en cultuur;377;Bloemendaal;1
20QY;0;392;Haarlem;vwo;diploma;nat/gezond;21PF;wo;techniek;392;Haarlem;1
20QY;0;392;Haarlem;vwo;diploma;nat/gezond;21PJ;wo;sectoroverstijgend;392;Haarlem;1
20QY;0;392;Haarlem;vwo;diploma;nat/gezond;21PJ;wo;sectoroverstijgend;935;Maastricht;1
20QY;0;392;Haarlem;vwo;diploma;nat/gezond;21PK;wo;economie;362;Amstelveen;1
20QY;0;392;Haarlem;vwo;diploma;nat/gezond;21PK;wo;recht;392;Haarlem;1
20QY;0;392;Haarlem;vwo;diploma;nat/gezond;21PK;wo;gedrag en maatschappij;392;Haarlem;3
20QY;0;392;Haarlem;vwo;diploma;nat/gezond;21PL;wo;gezondheidszorg;377;Bloemendaal;1
20QY;0;392;Haarlem;vwo;diploma;nat/gezond;21PL;wo;gezondheidszorg;473;Zandvoort;1
20QY;0;392;Haarlem;vwo;diploma;nat/gezond;21PL;wo;gedrag en maatschappij;453;Velsen;1
20QY;0;392;Haarlem;vwo;diploma;ec/maat;21PB;wo;recht;377;Bloemendaal;1
20QY;0;392;Haarlem;vwo;diploma;ec/maat;21PB;wo;gedrag en maatschappij;397;Heemstede;1
20QY;0;392;Haarlem;vwo;diploma;ec/maat;21PC;wo;economie;14;Groningen;2
20QY;0;392;Haarlem;vwo;diploma;ec/maat;21PC;wo;gedrag en maatschappij;14;Groningen;1
20QY;0;392;Haarlem;vwo;diploma;ec/maat;21PE;wo;economie;377;Bloemendaal;1
20QY;0;392;Haarlem;vwo;diploma;ec/maat;21PK;wo;sectoroverstijgend;363;Amsterdam;2
20QY;0;392;Haarlem;vwo;diploma;ec/maat;21PK;wo;economie;377;Bloemendaal;1
20QY;0;392;Haarlem;vwo;diploma;ec/maat;21PK;wo;gedrag en maatschappij;363;Amsterdam;1
20QY;0;392;Haarlem;vwo;diploma;ec/maat;21PK;wo;gedrag en maatschappij;392;Haarlem;2
20QY;0;392;Haarlem;vwo;diploma;ec/maat;21PK;wo;gedrag en maatschappij;397;Heemstede;1
20QY;0;392;Haarlem;vwo;diploma;ec/maat;21PL;wo;natuur;453;Velsen;1
20QY;0;392;Haarlem;vwo;diploma;ec/maat;21PL;wo;gezondheidszorg;392;Haarlem;1
20QY;0;392;Haarlem;vwo;diploma;ec/maat;21PL;wo;economie;392;Haarlem;1
20QY;0;392;Haarlem;vwo;diploma;cul/maat;21PB;wo;taal en cultuur;453;Velsen;1
20QY;0;392;Haarlem;vwo;diploma;cul/maat;21PC;wo;gedrag en maatschappij;14;Groningen;1
20QY;0;392;Haarlem;vwo;diploma;cul/maat;21PD;wo;sectoroverstijgend;344;Utrecht;1
20QY;0;392;Haarlem;vwo;diploma;cul/maat;21PK;wo;recht;392;Haarlem;1
20QY;0;392;Haarlem;vwo;diploma;cul/maat;21PK;wo;gedrag en maatschappij;377;Bloemendaal;1
20QY;0;392;Haarlem;vwo;diploma;cul/maat;21PK;wo;taal en cultuur;392;Haarlem;1
20QY;0;392;Haarlem;vwo;diploma;cul/maat;21PK;wo;taal en cultuur;397;Heemstede;1
20QY;0;392;Haarlem;vwo;diploma;cul/maat;21PL;wo;recht;363;Amsterdam;1
20RC;0;392;Haarlem;vwo;diploma;nat/tech;21PB;wo;natuur;377;Bloemendaal;1
20RC;0;392;Haarlem;vwo;diploma;nat/tech;21PB;wo;gezondheidszorg;392;Haarlem;1
20RC;0;392;Haarlem;vwo;diploma;nat/tech;21PB;wo;recht;392;Haarlem;1
20RC;0;392;Haarlem;vwo;diploma;nat/tech;21PF;wo;techniek;392;Haarlem;2
20RC;0;392;Haarlem;vwo;diploma;nat/tech;21PF;wo;techniek;393;Haarlemmerliede en Spaarnwoude;1
20RC;0;392;Haarlem;vwo;diploma;nat/tech;21PF;wo;techniek;1842;Midden-Delfland;1
20RC;0;392;Haarlem;vwo;diploma;nat/tech;21PK;wo;sectoroverstijgend;363;Amsterdam;1
20RC;0;392;Haarlem;vwo;diploma;nat/tech;21PK;wo;natuur;453;Velsen;1
20RC;0;392;Haarlem;vwo;diploma;nat/tech;21PL;wo;gedrag en maatschappij;453;Velsen;1
20RC;0;392;Haarlem;vwo;diploma;nat/gezond;21PB;wo;natuur;392;Haarlem;2
20RC;0;392;Haarlem;vwo;diploma;nat/gezond;21PD;wo;gezondheidszorg;344;Utrecht;1
20RC;0;392;Haarlem;vwo;diploma;nat/gezond;21PD;wo;taal en cultuur;453;Velsen;1
20RC;0;392;Haarlem;vwo;diploma;nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;274;Renkum;1
20RC;0;392;Haarlem;vwo;diploma;nat/gezond;21PK;wo;gedrag en maatschappij;392;Haarlem;2
20RC;0;392;Haarlem;vwo;diploma;nat/gezond;21PL;wo;gezondheidszorg;392;Haarlem;1
20RC;0;392;Haarlem;vwo;diploma;nat/gezond;21PL;wo;recht;392;Haarlem;1
20RC;0;392;Haarlem;vwo;diploma;nat/gezond;21PL;wo;gedrag en maatschappij;392;Haarlem;1
20RC;0;392;Haarlem;vwo;diploma;ec/maat;21PB;wo;gedrag en maatschappij;392;Haarlem;1
20RC;0;392;Haarlem;vwo;diploma;ec/maat;21PD;wo;sectoroverstijgend;344;Utrecht;1
20RC;0;392;Haarlem;vwo;diploma;ec/maat;21PK;wo;gedrag en maatschappij;392;Haarlem;2
20RC;0;392;Haarlem;vwo;diploma;ec/maat;21PK;wo;gedrag en maatschappij;453;Velsen;2
20RC;0;392;Haarlem;vwo;diploma;ec/maat;21PK;wo;taal en cultuur;393;Haarlemmerliede en Spaarnwoude;1
20RC;0;392;Haarlem;vwo;diploma;ec/maat;21PL;wo;gedrag en maatschappij;392;Haarlem;1
20RC;0;392;Haarlem;vwo;diploma;cul/maat;21PK;wo;taal en cultuur;392;Haarlem;1
20RF;0;392;Haarlem;vwo;diploma;nat/tech;21PF;wo;techniek;534;Hillegom;1
20RF;0;392;Haarlem;vwo;diploma;nat/tech;21PK;wo;economie;363;Amsterdam;1
20RF;0;392;Haarlem;vwo;diploma;nat/gezond;21PB;wo;recht;397;Heemstede;1
20RF;0;392;Haarlem;vwo;diploma;nat/gezond;21PK;wo;natuur;392;Haarlem;1
20RF;0;392;Haarlem;vwo;diploma;nat/gezond;21PL;wo;natuur;377;Bloemendaal;1
20RF;0;392;Haarlem;vwo;diploma;ec/maat;21PE;wo;economie;377;Bloemendaal;1
20RF;0;392;Haarlem;vwo;diploma;ec/maat;21PK;wo;recht;363;Amsterdam;1
20RF;0;392;Haarlem;vwo;diploma;ec/maat;21PK;wo;gedrag en maatschappij;397;Heemstede;1
20RF;0;392;Haarlem;vwo;diploma;ec/maat;21PL;wo;economie;392;Haarlem;2
20RF;0;392;Haarlem;vwo;diploma;ec/maat;21PL;wo;economie;397;Heemstede;1
20RF;0;392;Haarlem;vwo;diploma;cul/maat;21PB;wo;recht;397;Heemstede;1
20RF;0;392;Haarlem;vwo;diploma;cul/maat;21PB;wo;recht;579;Oegstgeest;1
20RF;0;392;Haarlem;vwo;diploma;cul/maat;21PK;wo;taal en cultuur;392;Haarlem;1
20RF;0;392;Haarlem;vwo;diploma;nat/tech & nat/gezond;21PD;wo;natuur;392;Haarlem;1
20RF;0;392;Haarlem;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;397;Heemstede;1
20RF;0;392;Haarlem;vwo;diploma;nat/tech & nat/gezond;21PK;wo;natuur;394;Haarlemmermeer;1
20RF;0;392;Haarlem;vwo;diploma;nat/tech & nat/gezond;21PK;wo;natuur;397;Heemstede;1
20RF;0;392;Haarlem;vwo;diploma;nat/tech & nat/gezond;21PK;wo;recht;363;Amsterdam;1
20RF;0;392;Haarlem;vwo;diploma;nat/tech & nat/gezond;21PL;wo;natuur;392;Haarlem;2
20RF;0;392;Haarlem;vwo;diploma;nat/tech & nat/gezond;21PL;wo;natuur;394;Haarlemmermeer;1
20RF;0;392;Haarlem;vwo;diploma;nat/tech & nat/gezond;21PL;wo;gezondheidszorg;363;Amsterdam;1
20RF;0;392;Haarlem;vwo;diploma;nat/tech & nat/gezond;21PL;wo;gezondheidszorg;397;Heemstede;1
20RF;0;392;Haarlem;vwo;diploma;nat/tech & nat/gezond;21PL;wo;gezondheidszorg;534;Hillegom;1
20RF;0;392;Haarlem;vwo;diploma;nat/tech & nat/gezond;21PL;wo;economie;392;Haarlem;2
20RF;0;392;Haarlem;vwo;diploma;nat/tech & nat/gezond;21PM;wo;natuur;394;Haarlemmermeer;1
20RF;0;392;Haarlem;vwo;diploma;ec/maat & cul/maat;21PB;wo;onderwijs;372;Bennebroek;1
20RF;0;392;Haarlem;vwo;diploma;ec/maat & cul/maat;21PB;wo;recht;392;Haarlem;1
20RF;0;392;Haarlem;vwo;diploma;ec/maat & cul/maat;21PB;wo;taal en cultuur;392;Haarlem;1
20RF;0;392;Haarlem;vwo;diploma;ec/maat & cul/maat;21PK;wo;economie;392;Haarlem;1
20RF;0;392;Haarlem;vwo;diploma;ec/maat & cul/maat;21PK;wo;economie;397;Heemstede;1
20RF;0;392;Haarlem;vwo;diploma;ec/maat & cul/maat;21PK;wo;gedrag en maatschappij;393;Haarlemmerliede en Spaarnwoude;1
20RF;0;392;Haarlem;vwo;diploma;ec/maat & cul/maat;21PK;wo;gedrag en maatschappij;534;Hillegom;1
20RF;0;392;Haarlem;vwo;diploma;ec/maat & cul/maat;21PL;wo;taal en cultuur;363;Amsterdam;1
20RM;0;202;Arnhem;vwo;diploma;nat/tech;21PB;wo;natuur;546;Leiden;1
20RM;0;202;Arnhem;vwo;diploma;nat/tech;21PB;wo;gezondheidszorg;546;Leiden;1
20RM;0;202;Arnhem;vwo;diploma;nat/tech;21PC;wo;gezondheidszorg;14;Groningen;1
20RM;0;202;Arnhem;vwo;diploma;nat/tech;21PC;wo;economie;14;Groningen;1
20RM;0;202;Arnhem;vwo;diploma;nat/tech;21PD;wo;natuur;274;Renkum;1
20RM;0;202;Arnhem;vwo;diploma;nat/tech;21PD;wo;gezondheidszorg;202;Arnhem;2
20RM;0;202;Arnhem;vwo;diploma;nat/tech;21PD;wo;gezondheidszorg;344;Utrecht;2
20RM;0;202;Arnhem;vwo;diploma;nat/tech;21PD;wo;economie;275;Rheden;1
20RM;0;202;Arnhem;vwo;diploma;nat/tech;21PD;wo;recht;344;Utrecht;1
20RM;0;202;Arnhem;vwo;diploma;nat/tech;21PD;wo;gedrag en maatschappij;344;Utrecht;1
20RM;0;202;Arnhem;vwo;diploma;nat/tech;21PE;wo;economie;599;Rotterdam;1
